subject_id,subject_name
14907,Dwellings in literature
14908,Dwellings Juvenile fiction
14909,English fiction Stories plots etc
14910,English fiction Stories plots etc Juvenile literature
14911,Setting Literature
14912,Lee Bruce 1940 1973
14913,Martial artists Biography
14914,Bulldozers
14915,Bulldozers Juvenile literature
14916,Earthmoving machinery Juvenile literature
14917,Cheops King of Egypt Tomb
14918,Cheops King of Egypt Tomb Juvenile literature
14919,Pyramids Egypt Design and construction
14920,Pyramids Egypt Design and construction Juvenile literature
14921,Medicine United States History
14922,Women healers United States History
14923,Women in medicine History
14924,English language Rhetoric Handbooks manuals etc
14925,English language Usage Handbooks manuals etc
14926,Legends Great Britain
14927,Mythology British
14928,Mythology Celtic Great Britain
14929,Political science Philosophy History
14930,Political scientists History
14931,Parent and child
14932,City and town life Washington State Seattle History 20th century
14933,Environmentalism Washington State Seattle History 20th century
14934,Neighborhoods Washington State Seattle History 20th century
14935,Seattle Wash Environmental conditions
14936,Seattle Wash Social conditions 20th century
14937,Suburban life Washington State Seattle History 20th century
14938,Suburbs Washington State Seattle History 20th century
14939,Sustainable development Washington State Seattle History 20th century
14940,Urban ecology Sociology Washington State Seattle History 20th century
14941,Community development Canada Case studies
14942,Community development United States Case studies
14943,Sustainable development Social aspects Canada
14944,Sustainable development Social aspects United States
14945,Chickens Standards United States
14946,Chickens United States Pictorial works
14947,Art Spain
14948,Spain Social life and customs
14949,Architecture Spain History 20th century Guidebooks
14950,Environmental economics
14951,Renewable natural resources
14952,Solar houses Design and construction
14953,Art and society United States History
14954,Art Carolingian
14955,Art Ottonian
14956,Europe History 392 814
14957,Arid regions agriculture Australia
14958,Irrigation Australia
14959,Irrigation water Australia
14960,Soil management Australia
14961,Water supply Agricultural Australia
14962,Athens Greece Drama
14963,Fairy plays
14964,Hippolyta Greek mythology Drama
14965,Shakespeare William 1564 1616 Midsummer nights dream
14966,Shakespeare William 1564 1616 Stage history
14967,Theseus Greek mythology Drama
14968,Theseus King of Athens Drama
14969,Comic strips books etc
14970,City planning Dictionaries
14971,City planning Terminology
14972,Housekeeping
14973,England Social conditions 16th century
14974,Great Britain History Elizabeth 1558 1603
14975,Powers Francis Gary 1929
14976,Powers Francis Gary 1929 1977
14977,U 2 Incident 1960
14978,Cookery Washington State
14979,Plant containers Design and construction
14980,Stores Retail California San Francicso Guidebooks
14981,Kitchens Australia Design
14982,Historic sites California San Francisco Guidebooks
14983,San Francisco Calif Biography
14984,Cognitive learning
14985,Cognitive science
14986,Education
14987,Proust Marcel 1871 1922 Translations into English
14988,Beauty Personal Comic books strips etc
14989,X Men Fictitious characters Comic books strips etc Juvenile literature
14990,Fillmore Auditorium San Francisco Calif
14991,Graham Bill 1931 1991
14992,Rock music California San Francisco 1971 1980
14993,Boys Comic books strips etc
14994,Boys Comic books strips etc Juvenile literature
14995,Defender Ship Comic books strips etc
14996,Defender Ship Comic books strips etc Juvenile literature
14997,Great Britain Royal Navy Comic books strips etc
14998,Great Britain Royal Navy Comic books strips etc Juvenile literature
14999,Menu design United States
15000,Menus Pictorial works
15001,Restaurants United States Menus
15002,Daylighting Northwest Pacific Case studies
15003,Sustainable architecture Northwest Pacific Case studies
15004,Hudson Highlands N Y Environmental conditions
15005,Hudson Highlands N Y History
15006,Hudson Highlands N Y History Sources
15007,Hudson River N Y and N J Environmental conditions
15008,Hudson River N Y and N J History
15009,Hudson River N Y and N J History Sources
15010,Hudson River N Y and N J Public opinion
15011,Human ecology New York State Hudson Highlands
15012,Public opinion United States
15013,City planning Northwest Pacific History
15014,Landscape architects Northwest Pacific Biography
15015,Landscape architecture Northwest Pacific History
15016,Landscape design Northwest Pacific History
15017,Northwest Pacific History Local
15018,Olmsted John Charles 1852 1920
15019,Olmsted John Charles 1852 1920 Influence
15020,Olmsted John Charles 1852 1920 Travel Northwest Pacific
15021,Parks Northwest Pacific History
15022,Economic development United States
15023,Painters England Biography
15024,Millais John Everett 1829 1896
15025,Millais John Everett Sir 1829 1896
15026,Land treatment of wastewater
15027,Sewage Purification Biological treatment
15028,Country homes Great Britain History 20th century
15029,Domestics Great Britain History 20th century
15030,Domestics Great Britain Social conditions 20th century
15031,Great Britain History Edward VII 1901 1910
15032,Great Britain Social conditions 20th century
15033,Household employees Great Britain History 20th century
15034,Household employees Great Britain Social conditions 20th century
15035,Upper class England Social life and customs 20th century
15036,Golf United States History
15037,Golfers United States History
15038,Golfers United States History Pictorial works
15039,U S Open Golf tournament History Anecdotes
15040,Farmhouses Northeastern States Pictorial works
15041,Interior decoration Northeastern States Pictorial works
15042,Seashore Great Britain Pictorial works
15043,Seaside resorts Great Britain Pictorial works
15044,Denver Region Colo Guidebooks
15045,Hiking Colorado Denver Region Guidebooks
15046,Codfish Cultural control
15047,Fish culture
15048,Fishery management
15049,Salmon Cultural control
15050,Sea basses Cultural control
15051,Tuna Cultural control
15052,Calder Alexander 1898 1976
15053,Calder Alexander 1898 1976 Juvenile literature
15054,Australia Social life and customs
15055,Australia Social life and customs Juvenile literature
15056,Festivals Australia
15057,Festivals Australia Juvenile literature
15058,Holidays Australia
15059,Holidays Australia Juvenile literature
15060,Beacon Hill Seattle Wash
15061,California Race relations History 19th century
15062,Chinese Americans California History 19th century
15063,Chinese Americans Crimes against California History 19th century
15064,Chinese Americans Relocation California History 19th century
15065,Ethnic neighborhoods California History 19th century
15066,Forced migration California History 19th century
15067,Racism California History 19th century
15068,Violence California History 19th century
15069,Florida Biography Anecdotes
15070,Florida History Anecdotes
15071,Florida Social life and customs Anecdotes
15072,Delhi India Description and travel
15073,Delhi India Social life and customs
15074,Inhibition
15075,Pressfield Steven
15076,Procrastination
15077,Resistance Psychoanalysis
15078,Roofing Handbooks manuals etc
15079,Roofing Installation Handbooks manuals etc
15080,Roofs Handbooks manuals etc
15081,Roofs Maintenance and repair Handbooks manuals etc
15082,Siding Building materials Handbooks manuals etc
15083,Finishes and finishing Amateurs manuals
15084,CRAFTS HOBBIES Needlework Knitting
15085,DESIGN Graphic Arts Typography
15086,Lettering
15087,Knitting Scandinavia Patterns
15088,Biotechnology
15089,Embryonic stem cells
15090,Embryonic stem cells Research
15091,Kessler John A John Allen 1946
15092,Neurologists Illinois Chicago
15093,Spinal cord Regeneration
15094,Spinal cord Wounds and injuries Treatment
15095,Stem cells Research
15096,Escape artists United States Biography
15097,Architect designed houses Brazil
15098,Architecture Domestic Brazil
15099,High Line New York N Y Park History
15100,History
15101,Frank Lloyd Wright House Oak Park Ill
15102,Organic architecture United States History 20th century
15103,Wright Frank Lloyd 1867 1959 Homes and haunts Illinois Oak Park
15104,Romanticism Europe
15105,Romanticism Social aspects Europe
15106,Abandoned buildings Pictorial works
15107,Architectural photography Pictorial works
15108,Ableton Live
15109,Digital audio editors
15110,Software samplers
15111,Sound recordings Remixing
15112,Integrated circuits Amateurs manuals
15113,Light emitting diodes Amateurs manuals
15114,Birds South Africa Anecdotes
15115,Birds South Africa Nomenclature
15116,Birds South Africa Pictorial works
15117,Poland Marguerite
15118,Xhosa African people Social life and customs
15119,Zulu African people Social life and customs
15120,Flea markets France Paris
15121,Peace Religious aspects
15122,Religion and social problems
15123,Religious leaders Interviews
15124,War Religious aspects
15125,Blogs Design
15126,Plants Training
15127,Doom Patrol Fictitious characters Comic books strips etc
15128,Bossa nova Music
15129,Popular music Brazil
15130,Polyhedra Models
15131,Quilts Themes motiffs
15132,Beglinger Ruedi
15133,Glaciers British Columbia
15134,Mountaineering guides Persons British Columbia Biography
15135,Ski mountaineering
15136,All Souls Day Mexico
15137,Quilting Japan
